ID,Answer → ID,Answer → Answer,Answer → QuestionId,Answer → IsCorrect
d7d5727f-a727-4420-94bf-d306990b50a4,b1d276ee-4ee0-419c-8dc8-185a179dba70,"
Zwei Kugeln mit den Massen $m_1$ und $m_2$ bewegen sich in entgegengesetzte Richtungen mit den Geschwindigkeiten $v_1$ und $v_2$ und prallen elastisch zusammen. Gesucht sind die Geschwindigkeiten nach dem Stoß $v_1'$ und $v_2'$.

Impulserhaltung:
$$
m_1 v_1 + m_2 v_2 = m_1 v_1' + m_2 v_2'
$$

Energieerhaltung:
$$
\tfrac{1}{2} m_1 v_1^2 + \tfrac{1}{2} m_2 v_2^2 = \tfrac{1}{2} m_1 {v_1'}^2 + \tfrac{1}{2} m_2 {v_2'}^2
$$

Elastischer Stoß in 1D – Differenzgeschwindigkeit:
$$
v_1 - v_2 = -(v_1' - v_2')
$$

Lösung für die Endgeschwindigkeiten:
$$
v_1' = \frac{(m_1 - m_2)v_1 + 2 m_2 v_2}{m_1 + m_2}
$$
$$
v_2' = \frac{(m_2 - m_1)v_2 + 2 m_1 v_1}{m_1 + m_2}
$$",d7d5727f-a727-4420-94bf-d306990b50a4,true
9906e0fa-12da-45cc-8778-4fa96b7cf7a6,7b80da6c-fcbe-45c0-8d66-be671ff3f869,"
Zwei Kugeln mit den Massen $m_1$ und $m_2$ bewegen sich in entgegengesetzte Richtungen mit den Geschwindigkeiten $v_1$ und $v_2$ und prallen elastisch zusammen. Gesucht sind die Geschwindigkeiten nach dem Stoß $v_1'$ und $v_2'$.

Impulserhaltung:
$$
m_1 v_1 + m_2 v_2 = m_1 v_1' + m_2 v_2'
$$

Energieerhaltung:
$$
\tfrac{1}{2} m_1 v_1^2 + \tfrac{1}{2} m_2 v_2^2 = \tfrac{1}{2} m_1 {v_1'}^2 + \tfrac{1}{2} m_2 {v_2'}^2
$$

Elastischer Stoß in 1D – Differenzgeschwindigkeit:
$$
v_1 - v_2 = -(v_1' - v_2')
$$

Lösung für die Endgeschwindigkeiten:
$$
v_1' = \frac{(m_1 - m_2)v_1 + 2 m_2 v_2}{m_1 + m_2}
$$
$$
v_2' = \frac{(m_2 - m_1)v_2 + 2 m_1 v_1}{m_1 + m_2}
$$",9906e0fa-12da-45cc-8778-4fa96b7cf7a6,true
9f99fc6d-5cb5-4a33-89a2-f0c5b7a3f64f,b81d83c5-0db0-4ba6-901d-fc61e8317438,"- Der Gesamtimpuls vor dem Stoß ist $p_{ges,vor} = m \cdot v - M \cdot V$.
- Der Gesamtimpuls nach dem Stoß bleibt gleich: $p_{ges,nach} = p_{ges,vor}$.
- Der Schwerpunkt ändert seine Geschwindigkeit, wenn $m \neq M$ und $v \neq V$.
- Wenn $m = M$ und $v = V$, bleibt der Schwerpunkt in Ruhe.",9f99fc6d-5cb5-4a33-89a2-f0c5b7a3f64f,true
e24a0eeb-1421-4175-a093-63fb9e89d637,dc706a2f-df47-4bfa-9b13-df85d177cac6,"- Der Gesamtimpuls vor dem Stoß ist $p_{ges,vor} = m_1 \cdot v_1 - m_2 \cdot v_2$.
- Der Gesamtimpuls nach dem Stoß bleibt gleich: $p_{ges,nach} = p_{ges,vor}$.
- Der Schwerpunkt ändert seine Geschwindigkeit, wenn $m_1 \neq m_2$ und $v_1 \neq v_2$.
- Wenn $m_1 = m_2$ und $v_1 = v_2$, bleibt der Schwerpunkt in Ruhe.",e24a0eeb-1421-4175-a093-63fb9e89d637,true
da9995a9-9a16-400f-849f-98f6c9efd1c2,9a37b46a-7b5d-4116-851d-d07bf104c44b,"- Gleichung: $m_1 v_1 + m_2 \cdot 0 = (m_1 + m_2) v$
- Geschwindigkeit $v$: $v = \frac{m_1 v_1}{m_1 + m_2}$",da9995a9-9a16-400f-849f-98f6c9efd1c2,true
48a0462d-7f17-4822-9994-abe080f15e23,9b8ffa70-1d4d-44d6-b4b3-10077ad4c2a3,"- Gleichung: $m_1 v_1 + m_2 \cdot 0 = (m_1 + m_2) v$
- Geschwindigkeit $v$: $v = \frac{m_1 v_1}{m_1 + m_2}$",48a0462d-7f17-4822-9994-abe080f15e23,true
10367fda-4f01-4306-8f19-048aaa47c75e,67a5f21f-e269-4814-aaca-e294ebaefb86,"- Gleichung: $m_1 v_1 + m_2 \cdot 0 = (m_1 + m_2) v$
- Geschwindigkeit $v$: $v = \frac{m_1 v_1}{m_1 + m_2}$",10367fda-4f01-4306-8f19-048aaa47c75e,true
c09b5b57-46c1-44cf-b6e4-7b8c00ff3aa4,32f7330e-cfb7-40fa-8e4a-2e3d289e3261,"- Gleichung: $m_1 v_1 + m_2 \cdot 0 = (m_1 + m_2) v$
- Geschwindigkeit $v$: $v = \frac{m_1 v_1}{m_1 + m_2}$",c09b5b57-46c1-44cf-b6e4-7b8c00ff3aa4,true
6df77ee8-c0a4-43f6-a2bc-0515209fe355,9be61d45-e1ca-4bf0-b1c5-cc29424f5629,"- Gleichung: $m_1 v_1 + m_2 \cdot 0 = (m_1 + m_2) v$
- Geschwindigkeit $v$: $v = \frac{m_1 v_1}{m_1 + m_2} = \frac{800\, \text{kg} \cdot 11.1\, \text{m/s}}{800\, \text{kg} + 1800\, \text{kg}}$",6df77ee8-c0a4-43f6-a2bc-0515209fe355,true
d07c9342-3dcd-4f97-8f8d-98629235476e,19863cb3-882a-4815-817b-b3d6c5d8a9f8,"- Gleichung: $m_1 v_1 + m_2 \cdot 0 = (m_1 + m_2) v$
- Geschwindigkeit $v$: $v = \frac{m_1 v_1}{m_1 + m_2} = \frac{800\, \text{kg} \cdot 11.1\, \text{m/s}}{800\, \text{kg} + 1800\, \text{kg}} = $",d07c9342-3dcd-4f97-8f8d-98629235476e,true
c0a36588-f021-4cd3-b09d-763681c7167f,ad8770bd-db83-4975-8922-71177d94dabf,"- Gleichung: $m_1 v_1 + m_2 \cdot 0 = (m_1 + m_2) v$
- Geschwindigkeit $v$: $v = \frac{m_1 v_1}{m_1 + m_2} = \frac{800\, \text{kg} \cdot 11.1\, \text{m/s}}{800\, \text{kg} + 1800\, \text{kg}} = 3.42\, \text{m/s}}$",c0a36588-f021-4cd3-b09d-763681c7167f,true
b2b59f73-2793-4f7d-ab4e-85c2ecc48e06,0ebd5539-96c6-4c40-8d84-e4b893b93d10,"- Gleichung: $m_1 v_1 + m_2 \cdot 0 = (m_1 + m_2) v$
- Geschwindigkeit $v$: $v = \frac{m_1 v_1}{m_1 + m_2} = \frac{800\, \text{kg} \cdot 11.1\, \text{m/s}}{800\, \text{kg} + 1800\, \text{kg}} = 3.42\, \text{m/s}$",b2b59f73-2793-4f7d-ab4e-85c2ecc48e06,true
b82b571a-181b-46f7-94e1-3b5e85db8a35,ca9c0d20-1e4d-4d8f-a574-051814f8bd14,"- Gleichung: $m_1 v_1 + m_2 \cdot 0 = (m_1 + m_2) v$
- Geschwindigkeit $v$: $v = \frac{m_1 v_1}{m_1 + m_2} = \frac{800\, \text{kg} \cdot 11.1\, \text{m/s}}{800\, \text{kg} + 1800\, \text{kg}} = 3.4\, \text{m/s}$",b82b571a-181b-46f7-94e1-3b5e85db8a35,true
a4de5a7e-2c82-49ff-a37d-19a4499595c7,6e94d86c-517b-4973-96bf-6be1aadcace0,Linearimpuls (Impuls),a4de5a7e-2c82-49ff-a37d-19a4499595c7,true
a4de5a7e-2c82-49ff-a37d-19a4499595c7,10ac474a-01e6-4349-aa3d-26bb0bba79e8,Gesamte kinetische Energie,a4de5a7e-2c82-49ff-a37d-19a4499595c7,true
a4de5a7e-2c82-49ff-a37d-19a4499595c7,9d3bd3bc-9e85-48f3-b9cc-ce0cadf30086,Einzelne Geschwindigkeiten,a4de5a7e-2c82-49ff-a37d-19a4499595c7,false
a4de5a7e-2c82-49ff-a37d-19a4499595c7,f4993998-78e6-4cfe-802a-a36c594f12dd,Einzelne kinetische Energien,a4de5a7e-2c82-49ff-a37d-19a4499595c7,false
1841779a-4a73-410d-a695-29ed55894f3d,e60e0831-e64a-4086-ad16-edf079dcfaf6,"- Symmetrie: Kugelsymmetrie ⇒ $\vec g=g(r)\,\hat r$ (radial | zentral); nur $r$-Abhängigkeit.
- Gauß-Fläche: Kugel $S_r$ ums Zentrum (Gaussian surface | Integrationsfläche); $\vec n=\hat r$; $|\vec g|$ konstant.
- Annahmen: Newtonsche Gravitation; $\nabla\cdot\vec g=-4\pi G\rho$ (Gauß | Poisson); statisch.
- Fluss: $\oint_{S_r}\vec g\cdot d\vec S=g(r)\,4\pi r^2=-4\pi G\,M_{\text{enc}}(r)$.
- Außen: $M_{\text{enc}}=M\Rightarrow \vec g(r)=-\dfrac{GM}{r^2}\hat r$; für beide identisch.",1841779a-4a73-410d-a695-29ed55894f3d,true
4c05ce55-946e-4747-9859-1c7e46afc8bf,f6486fb0-0303-48f7-a4ba-9a31eb0fba06,"- Neurons transmit signals in a specific direction, from dendrites to axons.
- Functional asymmetry: dendrites receive inputs, axons send outputs.
- Axon initial segment (AIS) is crucial for action potential initiation.
- Polarization ensures efficient communication in the neural network.",4c05ce55-946e-4747-9859-1c7e46afc8bf,true
2f9a0ba6-1a38-47bc-8c3c-7aa322192859,bcfacc6f-6cc8-4d35-b075-e853c2a007c9,"- Connectional specificity means neurons form precise (non-random) connections.
- Each neuron connects with specific target neurons, not randomly.
- This specificity ensures accurate signal transmission.
- Terminal synapses and en passant synapses illustrate different connection roles.
- Supports complex functions by creating organized neural networks.",2f9a0ba6-1a38-47bc-8c3c-7aa322192859,true
ac473a3b-213b-4f0b-92d0-50ee73659fbf,21c74588-15d8-4640-a850-284baffa89e1,"- Yes, they were controversial.
- The neuron doctrine challenged the previous reticular theory (neurons as a continuous network).
- Dynamic polarization contradicted ideas of bidirectional signal flow.
- Connectional specificity opposed the view of random neuronal connections.
- These principles redefined understanding of brain function and neural communication.",ac473a3b-213b-4f0b-92d0-50ee73659fbf,true
df6adf9e-1e01-48fa-9e8e-930bbd5c1530,3fd1fbbe-8228-45a2-8ad2-7fcd70965c27,"- Neurons are individual, distinct cells.
- Serve as the basic unit of signal processing in the nervous system.
- Each neuron is a separate entity that processes and transmits information.
- Neurons are connected through specific, non-random synaptic connections.",df6adf9e-1e01-48fa-9e8e-930bbd5c1530,true
8dbdb47e-fd4e-45f9-ad88-9bc89b33c229,240413d5-29d3-4787-9ee7-d522af6a908c,Neurons are non-polarized cells that convey signals in multiple directions.,8dbdb47e-fd4e-45f9-ad88-9bc89b33c229,true
8dbdb47e-fd4e-45f9-ad88-9bc89b33c229,3ac067a4-dbe1-4005-bdab-24fae8b0c491,Neurons are non-randomly connected into networks of cells that pass signals between each other.,8dbdb47e-fd4e-45f9-ad88-9bc89b33c229,false
8dbdb47e-fd4e-45f9-ad88-9bc89b33c229,7d334723-767c-419a-ae63-c5b8be52ab07,Neurons are individual cells and serve as the essential cellular unit of signal processing.,8dbdb47e-fd4e-45f9-ad88-9bc89b33c229,false
8dbdb47e-fd4e-45f9-ad88-9bc89b33c229,faebfe12-8731-4ad8-8c05-b4bec5c0bdab,Neurons convey signals in a defined direction.,8dbdb47e-fd4e-45f9-ad88-9bc89b33c229,false
430a1484-6b0a-40ec-adc1-5355ebabd515,8cde85a7-d2a2-4c49-a4f0-3ce3fabfe30f,Neurons are individual cells and serve as the essential cellular unit of signal processing.,430a1484-6b0a-40ec-adc1-5355ebabd515,true
430a1484-6b0a-40ec-adc1-5355ebabd515,0fdd4cd0-d19a-481f-acfe-4ed3182c8afa,Neurons are polarized cells that convey signals in a defined direction.,430a1484-6b0a-40ec-adc1-5355ebabd515,true
430a1484-6b0a-40ec-adc1-5355ebabd515,6eacf07d-34bc-4b97-ae51-b2d74b1fb460,Neurons are non-randomly connected into networks of cells that pass signals between each other.,430a1484-6b0a-40ec-adc1-5355ebabd515,true
430a1484-6b0a-40ec-adc1-5355ebabd515,7ee1036f-fd2c-4887-8fa5-95ee23e5550a,Neurons communicate primarily through electrical synapses.,430a1484-6b0a-40ec-adc1-5355ebabd515,false
430a1484-6b0a-40ec-adc1-5355ebabd515,ea09f83f-8bf4-4b5f-8199-d6e958b4a944,Neurons in a network are randomly connected to optimize signal processing.,430a1484-6b0a-40ec-adc1-5355ebabd515,false
430a1484-6b0a-40ec-adc1-5355ebabd515,f126c318-2802-44fc-ba1d-66422a471b88,Neurons are uniform in structure and function across different brain regions.,430a1484-6b0a-40ec-adc1-5355ebabd515,false
d79abbec-5e91-4f62-87a9-59ce54eb321b,1c7405f0-6f63-4c06-9afc-3e25954016b0,Santiago Ramón y Cajal,d79abbec-5e91-4f62-87a9-59ce54eb321b,true
d79abbec-5e91-4f62-87a9-59ce54eb321b,7c50fab9-510f-4e19-b4a6-d17f5e464320,Camillo Golgi,d79abbec-5e91-4f62-87a9-59ce54eb321b,false
d79abbec-5e91-4f62-87a9-59ce54eb321b,8b18536c-5ed5-485f-938f-3d963ffed6a4,Charles Sherrington,d79abbec-5e91-4f62-87a9-59ce54eb321b,false
d79abbec-5e91-4f62-87a9-59ce54eb321b,907f5302-33fd-4a2e-a890-31e661a3a2a2,Hodgkin and Huxley,d79abbec-5e91-4f62-87a9-59ce54eb321b,false
8bd4c755-fb4c-4632-98b5-5b66725a8329,976e09e5-9f15-4d34-9b99-777acbea2cce,They challenged the prevailing idea that the nervous system was a continuous network rather than composed of individual cells.,8bd4c755-fb4c-4632-98b5-5b66725a8329,true
8bd4c755-fb4c-4632-98b5-5b66725a8329,63c1cfa5-633c-4d56-ba1c-efaff5cb3d51,The concept of connectional specificity contradicted the belief that neuronal connections were random and diffuse.,8bd4c755-fb4c-4632-98b5-5b66725a8329,true
8bd4c755-fb4c-4632-98b5-5b66725a8329,bc0fcb68-5299-42a6-8b63-e90009e9a687,"They proposed that neurons could regenerate, which opposed the accepted view that neurons were static.",8bd4c755-fb4c-4632-98b5-5b66725a8329,false
8bd4c755-fb4c-4632-98b5-5b66725a8329,bbe6f86a-1f20-4288-96df-b7c2d7d61537,"The principles suggested that neurons could operate independently of synaptic inputs, which was against the established understanding.",8bd4c755-fb4c-4632-98b5-5b66725a8329,false
8bd4c755-fb4c-4632-98b5-5b66725a8329,ced9141d-70b1-4cbf-9e61-5a46424792d1,"They argued that neurons could transmit signals bi-directionally, conflicting with the known unidirectional nature of signal transmission.",8bd4c755-fb4c-4632-98b5-5b66725a8329,false
6edcf53d-dbca-47d6-86a3-cbcad7118377,cb97a711-01e9-48d0-bf98-803c1a73b1c9,"Bohrpfähle (Ø 0,8–1,2 m) durch den Schluff, Pfahlspitzen ≥2 m im dichten Sand; Lastabtrag überwiegend über Spitzendruck im Sand",6edcf53d-dbca-47d6-86a3-cbcad7118377,true
6edcf53d-dbca-47d6-86a3-cbcad7118377,b81618eb-11cf-4942-bdad-b5fb43f65045,"Plattenfundament auf 2,5–3,0 m Tiefe mit Vorbelastung/Wickeldrainagen; Lastabtrag im Schluff, Setzungen reduziert",6edcf53d-dbca-47d6-86a3-cbcad7118377,false
6edcf53d-dbca-47d6-86a3-cbcad7118377,2959360a-a74c-40eb-b529-e01bfd16397c,"Rüttelstopfsäulen (Baugrundverbesserung) bis ca. 7 m mit Bodenplatte; Lastabtrag primär über Verbund im verbesserten Schluff, nicht über Endauflager im Sand",6edcf53d-dbca-47d6-86a3-cbcad7118377,false
6edcf53d-dbca-47d6-86a3-cbcad7118377,2482920f-cf8c-4a96-9f83-a925142edb6e,"Mikropfähle (Ø 150–300 mm) im Schluff verpresst, Enden oberhalb 6 m; Lastabtrag nur über Mantelreibung im Schluff",6edcf53d-dbca-47d6-86a3-cbcad7118377,false
80cc3cc4-2e36-427f-9f9a-37be4b12d74a,9fc5092d-b213-490e-b83a-4c3a7694dfe0,"Die Unterscheidung Flach- vs. Tiefgründung bezieht sich auf die Tiefe der Lastübertragung; ""Flächengründung"" beschreibt die flächige Kontaktfläche und kann sowohl flach als auch tief auftreten (z. B. Brunnen/Pfeiler).",80cc3cc4-2e36-427f-9f9a-37be4b12d74a,true
80cc3cc4-2e36-427f-9f9a-37be4b12d74a,4c2a14c9-cde4-4d57-b3c4-613b89f77b57,Pfahlgründungen sind typischerweise Tiefgründungen mit punktförmiger Lastabtragung; an der Pfahlsohle wird idealisiert vorwiegend die zentrische Normalkraft übertragen.,80cc3cc4-2e36-427f-9f9a-37be4b12d74a,true
80cc3cc4-2e36-427f-9f9a-37be4b12d74a,215260bb-b5ef-4517-8210-006eeaa4e399,"Flächengründungen sind immer Flachgründungen, weil die Sohlfläche horizontal ist und flächige Sohldrücke auftreten.",80cc3cc4-2e36-427f-9f9a-37be4b12d74a,false
80cc3cc4-2e36-427f-9f9a-37be4b12d74a,82db4134-c819-44fe-aad6-200e2bfc09d2,Tiefgründungen werden ausschließlich mit Pfählen hergestellt; Brunnen- oder Pfeilergründungen gehören daher zur Flachgründung.,80cc3cc4-2e36-427f-9f9a-37be4b12d74a,false
80cc3cc4-2e36-427f-9f9a-37be4b12d74a,926c5c7c-ed74-4279-a077-948c80818b7e,"Die Frosttiefe (ca. 0,8 m) ist das klare Trennkriterium: Gründungen tiefer als 0,8 m gelten automatisch als Tiefgründungen.",80cc3cc4-2e36-427f-9f9a-37be4b12d74a,false
80cc3cc4-2e36-427f-9f9a-37be4b12d74a,c0be9e8d-cbf4-46d0-8962-2cc61f8c5431,Bei Flachgründungen werden nur vertikale Sohldrücke übertragen; tangentiale Kräfte sind erst bei Tiefgründungen relevant.,80cc3cc4-2e36-427f-9f9a-37be4b12d74a,false
e295361e-6b54-42dc-804d-a355d5ebb905,abe042e9-e38f-4b43-9e55-56a99a4f1fe9,Die Mantelspannung t(z) bzw. Spitzenspannung q(z) hängt jeweils nur von der lokalen Relativverschiebung (bzw. Spitzensetzung) ab; es gibt keine Fernkopplung entlang des Pfahls (Winkler-Annahme).,e295361e-6b54-42dc-804d-a355d5ebb905,true
e295361e-6b54-42dc-804d-a355d5ebb905,6a810eac-6509-41f5-a7d5-747a36292532,"Der Pfahl wird als axial beanspruchter, linear-elastischer Stab mit konstantem EA modelliert; berücksichtigt werden nur axiale Verformungen (keine Biegung/Kopplung).",e295361e-6b54-42dc-804d-a355d5ebb905,true
e295361e-6b54-42dc-804d-a355d5ebb905,78a73775-1fc4-4f9e-9a5f-0a1db360643d,"Im GZG (SLS) wird der Boden als linear-elastisch angesetzt, sodass t–z- und q–z-Beziehungen linear sind und direkt aus E und ν ohne Kalibrierung abgeleitet werden können.",e295361e-6b54-42dc-804d-a355d5ebb905,false
e295361e-6b54-42dc-804d-a355d5ebb905,7dd04c35-8233-48ba-ae60-b7fdcabc6937,Mantel- und Spitzentraganteil folgen derselben z-Abhängigkeit und können mit einer einzigen einheitlichen t/q–z-Kurve beschrieben werden.,e295361e-6b54-42dc-804d-a355d5ebb905,false
e295361e-6b54-42dc-804d-a355d5ebb905,fc349915-d680-4ba7-a8b1-54095056266c,Die Bodenreaktion entlang des Pfahls ist kontinuierlich gekoppelt; die Reaktion an einem Ort hängt wesentlich vom Verformungszustand des gesamten Pfahls ab.,e295361e-6b54-42dc-804d-a355d5ebb905,false
f6917063-e2e8-46c3-a9a7-0b10dd14d508,abad4157-7227-484c-ad57-68883a6c5ddd,Erhöhte effektive Vertikalspannungen infolge der 2 m Sandauflast ansetzen und daraus die negative Mantelreibung (β/α‑Methode) nach Konsolidation bestimmen.,f6917063-e2e8-46c3-a9a7-0b10dd14d508,true
f6917063-e2e8-46c3-a9a7-0b10dd14d508,cb0ce62f-e3f9-4150-916c-e97e032c486e,Neutralebene neu festlegen (tiefer liegend) und die daraus resultierende zusätzliche Drucknormalkraft (Dragload) im Pfahl mitbemessen.,f6917063-e2e8-46c3-a9a7-0b10dd14d508,true
f6917063-e2e8-46c3-a9a7-0b10dd14d508,fa50877c-4176-4ed8-a186-850c21851eaa,Oberhalb der Neutralebene keine positive Mantelreibung als Widerstand anrechnen; Basis- und unterer Schaftwiderstand müssen Bauwerkslast plus Dragload tragen.,f6917063-e2e8-46c3-a9a7-0b10dd14d508,true
f6917063-e2e8-46c3-a9a7-0b10dd14d508,7543314c-2109-40c8-ade1-4e88bf6e7686,"Negative Mantelreibung als zusätzlichen Tragwiderstand ansetzen, der die Pfahlbasis entlastet.",f6917063-e2e8-46c3-a9a7-0b10dd14d508,false
f6917063-e2e8-46c3-a9a7-0b10dd14d508,9335bc39-8077-4fd2-9539-44d894358876,Bemessung der Mantelreibung ausschließlich mit undrainierten Kurzzeitparametern ($c_u$); effektive Spannungen sind für Downdrag zweitrangig.,f6917063-e2e8-46c3-a9a7-0b10dd14d508,false
f6917063-e2e8-46c3-a9a7-0b10dd14d508,18e19980-bf44-458f-a3b7-245a577feaa5,Dauerhaften Porenwasserdruckanstieg im Ton um die Höhe der Sandaufschüttung ansetzen; die negative Mantelreibung nimmt dadurch ab.,f6917063-e2e8-46c3-a9a7-0b10dd14d508,false
8c886cd3-f23b-4826-acc6-623223fa5cad,edc5e06f-bc3c-4e85-be99-0a578a89e927,"Der Gruppenwirkungsgrad ist bei s ≈ 2,5·D < 1; die Gesamttragfähigkeit liegt unter der Summe der Einzelpfähle (überlappende Scher- und Spannungsfelder).",8c886cd3-f23b-4826-acc6-623223fa5cad,true
8c886cd3-f23b-4826-acc6-623223fa5cad,0d14b4de-6f8f-40eb-ba0f-9c287d09b751,Die Setzungen der 3×3‑Gruppe sind größer als bei Einzelpfählen mit gleicher mittlerer Pfahllast (gemeinsame Beanspruchung/Blockverhalten erhöht Verformungen).,8c886cd3-f23b-4826-acc6-623223fa5cad,true
8c886cd3-f23b-4826-acc6-623223fa5cad,fbb07fd6-dfc2-43cf-a07a-36903d4cc5cf,"Bei s ≈ 2,5·D verhalten sich die Pfähle praktisch unabhängig; die Tragfähigkeit addiert sich ohne Abminderung.",8c886cd3-f23b-4826-acc6-623223fa5cad,false
8c886cd3-f23b-4826-acc6-623223fa5cad,8a865c06-a4eb-4707-afae-01ccba1130ac,"Gruppenwirkung führt eher zu kleineren Setzungen, weil sich die Pfähle gegenseitig „abstützen“; die Tragfähigkeit bleibt nahezu unverändert.",8c886cd3-f23b-4826-acc6-623223fa5cad,false
8c886cd3-f23b-4826-acc6-623223fa5cad,bd940e85-6555-4733-848d-320d63d359ac,"Durch Blockwirkung übersteigt die Gesamtkapazität typischerweise die Summe der Einzelpfähle, besonders bei s ≈ 2,5·D.",8c886cd3-f23b-4826-acc6-623223fa5cad,false
a84da7ad-861a-422d-97d9-6329b72403e5,0197258a-c2ea-49fc-a2b3-02f622e209b4,Ramm­pfähle in Sand verdichten das Umfeld und erhöhen die seitlichen effektiven Spannungen; dadurch sind Schaft- und oft auch Spitzenwiderstand höher als bei vergleichbaren Bohrpfählen.,a84da7ad-861a-422d-97d9-6329b72403e5,true
a84da7ad-861a-422d-97d9-6329b72403e5,bf0225d6-ff34-4869-b535-1d481e868868,"Beim Rammen in weichem Ton kommt es zu Strukturzerstörung und Überschussporenwasserdruck; unmittelbar nach dem Einbau ist der Schaftwiderstand gering, steigt aber nach Konsolidation deutlich an (Setup-Effekt).",a84da7ad-861a-422d-97d9-6329b72403e5,true
a84da7ad-861a-422d-97d9-6329b72403e5,3824d5ee-9949-4bd3-9d2c-c56a1741b1b3,"Bohrpfähle in Sand erzielen in der Regel den höheren Schaftwiderstand, weil das Bohren die horizontalen Spannungen an der Bohrlochwand erhöht und den Sand verblockt.",a84da7ad-861a-422d-97d9-6329b72403e5,false
a84da7ad-861a-422d-97d9-6329b72403e5,32cba5d0-d2be-481e-addd-650cf7cd78ee,"In weichem Ton liefern Bohrpfähle typischerweise den höheren Schaftwiderstand, da sie den Boden kaum stören; der Widerstand nimmt mit der Zeit eher ab, weil keine Setup-Effekte auftreten.",a84da7ad-861a-422d-97d9-6329b72403e5,false
a84da7ad-861a-422d-97d9-6329b72403e5,68b10eb5-7554-44ee-b621-f7ea2126cebd,Der Spitzenwiderstand ist weitgehend unabhängig von der Einbauart; maßgebend ist nur die Scherfestigkeit direkt am Pfahlfuß.,a84da7ad-861a-422d-97d9-6329b72403e5,false
62afaff6-c5cc-4b49-b39e-a0891b7a9151,434c3e06-eacb-47b4-933a-0d949b77d045,"Gebrauchstauglichkeitsgrenzzustand (SLS): Verformungen (Setzungen, Differenzsetzungen, Rotationen) infolge geringer Steifigkeit und langfristiger Konsolidation des mächtigen Tons; in der Praxis sind die zulässigen Verformungen meist bemessungsbestimmend.",62afaff6-c5cc-4b49-b39e-a0891b7a9151,true
62afaff6-c5cc-4b49-b39e-a0891b7a9151,e97383e6-36b9-4efa-9c3a-33f412227e74,Ultimer Grenzzustand GEO (Tragwiderstand): Versagen der Pfahlspitzen im Endwiderstand; die geringe Festigkeit des Tons macht den Spitzendruck maßgebend.,62afaff6-c5cc-4b49-b39e-a0891b7a9151,false
62afaff6-c5cc-4b49-b39e-a0891b7a9151,11dc10cd-5dee-4144-a769-80f1b35e2e61,Ultimer Grenzzustand STR: Querschnittsversagen der Pfähle infolge Biegebeanspruchung aus Wind; die Baugrundnachgiebigkeit spielt hierfür nur eine untergeordnete Rolle.,62afaff6-c5cc-4b49-b39e-a0891b7a9151,false
62afaff6-c5cc-4b49-b39e-a0891b7a9151,b954a05a-d32d-41f9-b3c7-89f7becdcbe7,Hydraulischer Grenzzustand (UPL/HYD): Auftrieb bzw. hydraulischer Grundbruch unter dem Bauwerk; der Wasserdruck in den Tonlagen steuert die Bemessung.,62afaff6-c5cc-4b49-b39e-a0891b7a9151,false
62afaff6-c5cc-4b49-b39e-a0891b7a9151,8c2a5499-529a-4c8d-87f5-81ed4b83af7b,"Grenzzustand der Gesamtstabilität der Pfahlgruppe: Kippen/Rutschung des Hochhauses als Starrkörper, da die Scherfestigkeit des Tons sehr klein ist.",62afaff6-c5cc-4b49-b39e-a0891b7a9151,false
7924e9c9-d6a7-4ec4-b451-f258fedfe7a5,f9bf4861-de6d-43fb-84ea-efaaff5c0e2d,Innerer Reibungswinkel φ des Sandes (wirkt über N_q),7924e9c9-d6a7-4ec4-b451-f258fedfe7a5,true
7924e9c9-d6a7-4ec4-b451-f258fedfe7a5,8e6e6818-7206-4ca4-b098-2bfb9fa9fe3d,Einbindetiefe bzw. Überlagerungsdruck am Pfahlfuß (bestimmt σ'_v),7924e9c9-d6a7-4ec4-b451-f258fedfe7a5,true
7924e9c9-d6a7-4ec4-b451-f258fedfe7a5,e1221ec0-10dc-463f-8b8d-6f130f09b6df,Grundwasserlage bzw. effektive Wichte γ' des Sandes (bestimmt σ'_v),7924e9c9-d6a7-4ec4-b451-f258fedfe7a5,true
7924e9c9-d6a7-4ec4-b451-f258fedfe7a5,18844939-eb59-414c-bfb8-629c88de5d21,Kohäsion c des Sandes (direkter Beitrag in q_b),7924e9c9-d6a7-4ec4-b451-f258fedfe7a5,false
7924e9c9-d6a7-4ec4-b451-f258fedfe7a5,0f1480ef-2936-46aa-bfcf-8b97225c913d,Pfahldurchmesser D als eigener Faktor in q_b,7924e9c9-d6a7-4ec4-b451-f258fedfe7a5,false
7924e9c9-d6a7-4ec4-b451-f258fedfe7a5,8a685197-c800-4642-8523-651d88006316,Mantelreibung τ_s entlang des Pfahls,7924e9c9-d6a7-4ec4-b451-f258fedfe7a5,false
fdda9a0c-dd98-43c4-b9a3-8bb12466d6c7,03f68dc3-8fe1-46d3-b23e-4da1c0950663,Pfahldurchmesser (und damit EI) erhöhen; der steifere Pfahl senkt die Kopfverschiebung im p–y‑System spürbar.,fdda9a0c-dd98-43c4-b9a3-8bb12466d6c7,true
fdda9a0c-dd98-43c4-b9a3-8bb12466d6c7,421f0911-223d-417e-aee7-fd82c8bcb5cd,"Oberflächennahen Boden gezielt versteifen (z.B. Bodenaustausch/Injektion), um die Anfangssteifigkeit der p–y‑Kurven zu erhöhen.",fdda9a0c-dd98-43c4-b9a3-8bb12466d6c7,true
